Component_ID,RA,DEC,ASKAP_flux,RA_comp,DEC_comp,Comp_flux,Flux_Ratio_AlphaCorr,Flux_Ratio_NOAlphaCorr
SB50050_component_49a,210.192139,0.316636,114.669,210.19209250655857,0.31695983176749654,84.27958251220105,1.0709954388986263,1.3605786277080958
SB50050_component_51a,208.091373,2.501900,120.563,208.0912129865374,2.501879138484365,33.71117176491426,2.815167156187539,3.576351613666482
SB50050_component_61a,209.826561,2.327519,108.156,209.82655584328634,2.3277408296076985,69.09329559017335,1.2321928335290018,1.5653616940130834
SB50050_component_64a,208.797509,0.532057,104.098,208.7974921347951,0.5324060481596861,70.66331008719727,1.1596111516616345,1.4731548726531325
SB50050_component_69a,206.946642,0.211987,99.520,206.946680021018,0.21220268306940962,60.674509793297005,1.2911242943559564,1.640227452716245
SB50050_component_70a,212.347986,-0.077073,97.448,212.34791205687264,-0.07674605303616386,67.33502506775112,1.1391892339312952,1.447211134900816
SB50050_component_72a,209.200388,-2.293599,93.612,209.20027256686777,-2.2932815922756684,65.16936747605456,1.1307119770997813,1.4364417384611716
SB50050_component_82a,210.966421,2.576382,80.782,210.96620497110652,2.5765245533774253,59.157717722087774,1.074897751950261,1.3655360752786851
SB50050_component_84a,206.993092,0.630824,79.410,206.99315377516822,0.631081019502622,62.914695602902164,0.9935439724083448,1.2621852955201505
SB50050_component_85a,208.441433,-2.154894,79.017,208.4413468665953,-2.1545505787728096,47.38168049344975,1.3127258711168903,1.6676698139049602
SB50050_component_86a,211.751860,1.771331,77.417,211.75191311521,1.771679101709104,65.7868160786846,0.926320862621773,1.1767859341953806
SB50050_component_87a,210.566761,-1.034861,79.077,210.5667502310214,-1.0344993581889117,46.6318336100261,1.3348476088124546,1.69577298075626
SB50050_component_88a,210.881714,-1.577396,75.114,210.8816536116739,-1.5770364549349478,46.28667297250803,1.2774058240019608,1.6227996870222212
SB50050_component_97a,208.236967,2.257635,71.374,208.23693686188537,2.2579283323585386,62.6572085191197,0.8966706901502067,1.1391187420604094
SB50050_component_100a,209.411174,1.470272,65.309,209.41121469909694,1.470560191061838,60.21321344043763,0.8537784582212441,1.0846290104166794
SB50050_component_101a,206.760376,1.276182,65.338,206.76039675273486,1.2765046012076138,47.24793818245031,1.0885463720991302,1.3828751041837517
SB50050_component_111a,208.168794,2.127131,61.177,208.1687694262703,2.127341205502118,36.45732114840896,1.3208922305991349,1.6780442504097033
SB50050_component_121a,209.751607,2.275633,63.897,209.7516539264776,2.274816430141523,13.851073394461004,3.631290638096436,4.613144233621854
SB50050_component_122a,209.845403,2.293873,54.827,209.84539215627507,2.294084969566733,38.05715988580806,1.1340235724397398,1.440648745960474
SB50050_component_126a,208.490237,0.524702,52.480,208.4902108997378,0.5250715760505515,35.613762397045065,1.1599517976247746,1.473587624838837
