BEAM_NUM,BEAM_TIME,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,VIS_TOTAL,VIS_FLAGGED
0,5215979731.047348,69.62937083333,-75.3404,288.0708385352061,-34.37237108268767,14.61048538404924,12.532233739117284,-38.0470132219985,,
1,5215978612.7848835,70.75187083333,-74.48853055556,286.98479484176164,-34.463475985391874,14.607882935019754,12.465284131132057,-40.3990385584084,,
2,5215979836.633023,71.7611,-73.63208055556,285.8969191174444,-34.544448737796756,14.682303292639464,12.417977520210204,-41.713796513451,,
3,5215979780.653044,72.67374166667,-72.77158888889,284.80721114730943,-34.615261574635625,14.690740997848678,12.333481831338084,-44.0908324391831,,
4,5215978900.77534,73.50342083333,-71.90745,283.71567510359284,-34.675892450471984,14.648547194251956,12.29285347405884,-45.4517012333278,,
5,5215977715.650371,74.2614,-71.03993055556,282.6222950128761,-34.726314460165334,14.652469125089569,12.23645273405712,-47.0796199238718,,
6,5215977864.885658,67.42054166667,-74.64433055556,287.62365671464664,-35.19490891074222,14.620388995304676,12.562585571686608,-36.9491591227825,,
7,5215978403.400266,68.6094,-73.80398888889,286.526488291139,-35.2817605741448,14.556975996609902,12.360320140194684,-39.3432746478944,,
8,5215979815.092417,69.68419166667,-72.95803888889,285.4274148887579,-35.35837330265291,14.677238297308211,12.406761818204904,-41.1927610151106,,
9,5215979757.009491,70.66074166667,-72.10711111111,284.32644277309913,-35.424725535552916,14.678597370922738,12.31191899446104,-43.6142240729085,,
10,5215979220.86757,71.5522,-71.25166111111,283.2235518694269,-35.48079450513797,14.683342194794736,12.283114000784508,-44.6883292268774,,
11,5215978910.818479,72.36952916667,-70.39206944444,282.1187795546388,-35.52654246702232,14.68887413524488,12.219327080176969,-46.3111293780961,,
12,5215980122.987637,64.03365,-74.75035,288.2746765801249,-35.92258870372301,14.624249105143656,12.626418838893768,-33.9685513717796,,
13,5215980439.707792,65.40160833333,-73.92893888889,287.1679102377267,-36.01544210647268,14.615225419117536,12.550886464901437,-36.5327034308833,,
14,5215989927.579446,66.63907916667,-73.10006944444,286.05915425845154,-36.09797164455546,14.604216302625767,12.474250896878676,-38.9186360635412,,
15,5215989463.56278,67.76372083333,-72.26463055556,284.9484050865516,-36.170159068801304,14.552006786946864,12.275625624979355,-40.9881935726941,,
16,5215990149.969978,68.79029166667,-71.42333055556,283.83568217222984,-36.23197806645179,14.556786697889352,12.225254501977092,-42.7145056680104,,
17,5215990343.502447,69.73122083333,-70.57671111111,282.7209933023435,-36.28339611621709,14.67339751180771,12.261546556402429,-44.3150177825962,,
18,5215988000.246403,62.15412083333,-74.00586944444,287.82183614325066,-36.74550362483869,14.60411040354966,12.605807364673534,-33.714840705396,,
19,5215990137.847052,63.55205833333,-73.19661111111,286.7030711281952,-36.83407702698523,14.592952879806312,12.523979734474212,-36.3090709163655,,
20,5215990134.149298,64.82377916667,-72.37896944444,285.5822168187171,-36.91221989549728,14.604971992375644,12.468517019856108,-38.6225393380855,,
21,5215990198.1958065,65.98530833333,-71.55391111111,284.4593107984973,-36.979901531716514,14.665470613338709,12.371478548558652,-40.5611887235215,,
22,5215989662.952265,67.05025833333,-70.72216944444,283.33434687886455,-37.03709917908574,14.583683203859845,12.231653482697617,-42.4182276822041,,
23,5215989357.054477,68.03019166667,-69.88436111111,282.20737195398453,-37.083774579897494,14.666931705894767,12.21521230902042,-44.5767355778957,,
24,5215987786.670954,58.88465833333,-74.03405,288.4889220108372,-37.471965252986244,14.626060782238909,12.641825658341231,-30.2439975966963,,
25,5215989959.994034,60.43802916667,-73.24686944444,287.3598216334188,-37.566716844692074,14.579822937344762,12.575248796699928,-33.6800024076755,,
26,5215990034.492413,61.85349166667,-72.4493,286.22853115826814,-37.650942286701614,14.608300595135615,12.505784928322896,-36.7823463420183,,
27,5215979228.571087,63.1479,-71.64256111111,285.0950840176097,-37.724611110344576,14.598883163318616,12.45489405541794,-38.541913140543,,
28,5215989753.051588,64.33569166667,-70.82761111111,283.9594871022013,-37.787708195518285,14.582114719538797,12.287842711341481,-40.4188224480476,,
29,5215990291.508415,65.42929166667,-70.00526111111,282.8217910582317,-37.840186753773146,14.669129387266452,12.288567164882796,-42.3184334931998,,
30,5215997148.419571,57.31277916667,-73.25041111111,288.03012622634634,-38.29587840065417,14.600630074857337,12.648415089841452,-31.2397549464905,,
31,5215997445.092285,58.86632916667,-72.47508888889,286.88805319912245,-38.38632912570825,14.606809931216304,12.586197766633884,-33.7963101823213,,
32,5215997462.04209,60.28957083333,-71.68868888889,285.74370389329016,-38.466125446770214,14.605062828928345,12.520217937470653,-36.2686250685673,,
33,5215998144.430805,61.59740833333,-70.89241111111,284.5971048338738,-38.53524453152879,14.59900042593714,12.442530176392824,-38.561001935489,,
34,5215998198.272223,62.80279166667,-70.08725,283.4482980211213,-38.593651985215786,14.664840988477357,12.342214154397384,-40.4340419636019,,
35,5215998988.804033,63.91695833333,-69.27403055556,282.2973457790855,-38.64131082099079,14.677548997314853,12.2883375898287,-42.2800938591541,,
