Component_ID,RA,DEC,RA_comp,DEC_comp
SB72953_component_40a,99.281732,-10.881336,99.281995,-10.881139
SB72953_component_62a,102.687815,-8.666713,102.68823,-8.666717
SB72953_component_82a,99.742519,-8.753946,99.742705,-8.753975
