Component_ID,RA,DEC,ASKAP_flux,RA_comp,DEC_comp,Comp_flux,Flux_Ratio_AlphaCorr,Flux_Ratio_NOAlphaCorr
SB50181_component_13a,132.199189,-0.788900,272.219,132.20021,-0.78811,183.6,1.0812684447579823,1.4826742600251908
SB50181_component_14a,137.177903,-1.391322,263.597,137.17854,-1.39094,175.6,1.0947216512975486,1.501121781681556
SB50181_component_29a,134.662738,2.043056,154.274,134.66300,2.04311,97.9,1.149205868075698,1.5758325033217089
SB50181_component_44a,136.233829,-0.745174,118.085,136.23458,-0.74489,84.0,1.025187318551411,1.4057737986246746
SB50181_component_62a,131.841803,-1.571776,85.170,131.84254,-1.57161,63.8,0.9735398652912951,1.3349529493565098
SB50181_component_63a,135.088009,-0.988449,96.066,135.08862,-0.98783,65.3,1.0728631188037474,1.4711485741514525
SB50181_component_67a,134.581396,1.828161,87.701,134.58171,1.82808,61.4,1.0416550826214448,1.4283549902105177
SB50181_component_71a,132.082435,-1.049246,79.617,132.08342,-1.04875,80.3,0.7230661440015279,0.9914943557302207
SB50181_component_74a,134.457247,1.592072,81.978,134.45746,1.59219,88.5,0.6755256003166155,0.926305048883298
SB50181_component_80a,133.221978,-1.427079,82.212,133.22229,-1.42694,54.7,1.0960633533957989,1.5029615719531964
SB50181_component_100a,136.356560,2.164695,65.938,136.35687,2.16464,44.0,1.0928760229287107,1.4985909895463423
SB50181_component_102a,132.632337,-0.033803,59.071,132.63287,-0.03378,49.3,0.8738063135431967,1.1981947088338298
SB50181_component_149a,131.912687,-0.073497,38.244,131.91367,-0.07353,24.2,1.152486159449717,1.5803305570744286
SB50181_component_151a,133.270078,0.283449,38.561,133.27104,0.28389,33.4,0.8419564169417594,1.1545209827537308
SB50181_component_153a,135.997346,-1.676553,38.592,135.99829,-1.67628,23.4,1.202732922029666,1.6492307288014991
SB50181_component_167a,133.473946,-0.227607,35.235,133.47508,-0.22706,24.3,1.0574401366022452,1.4500000251173482
SB50181_component_181a,131.505815,0.863864,34.435,131.50650,0.86378,22.8,1.1014202034275542,1.5103070777759218
SB50181_component_183a,134.548654,-2.463709,31.689,134.54929,-2.46281,22.7,1.0180531379926379,1.3959911531288718
SB50181_component_192a,135.782512,2.197945,31.177,135.78283,2.19786,24.2,0.9395215336613097,1.2883057870155523
SB50181_component_209a,133.581407,1.385641,28.423,133.58167,1.38619,19.1,1.0852363544679,1.4881152008216418
SB50181_component_210a,136.090233,-1.535621,27.567,136.09100,-1.53542,18.9,1.063690974046944,1.4585713986997253
SB50181_component_217a,134.180945,1.201801,27.249,134.18117,1.20183,18.5,1.0741541980993683,1.4729189486116976
SB50181_component_222a,135.791836,-0.754028,28.748,135.79292,-0.75331,18.5,1.1332446473545916,1.5539459022315774
SB50181_component_228a,135.676736,-0.538080,26.661,135.67742,-0.53808,20.1,0.9673155001328886,1.3264178755271494
SB50181_component_238a,135.888076,-2.548037,27.890,135.88925,-2.54756,17.0,1.1964301928420595,1.6405881993910845
SB50181_component_246a,131.401832,0.181729,27.460,131.40267,0.18194,22.6,0.8860941312172452,1.2150442072775511
