Component_ID,RA,DEC,ASKAP_flux,RA_comp,DEC_comp,Comp_flux,Flux_Ratio_AlphaCorr,Flux_Ratio_NOAlphaCorr
SB52161_component_3a,331.336114,-11.604710,463.664,331.335376,-11.60425,466.88,1.0429263223259697,0.9931117234939251
SB52161_component_22a,335.860757,-7.952343,170.580,335.86036,-7.95211,168.927,1.0604362502036278,1.009785302710962
SB52161_component_24a,334.670543,-8.688475,171.626,334.670349,-8.688264,173.266,1.0402201668611126,0.9905348255288293
SB52161_component_32a,333.478018,-6.961833,151.331,333.477972,-6.961608,153.891,1.0326905003179954,0.9833648078987319
SB52161_component_36a,331.759191,-9.927304,140.106,331.758652,-9.926812,131.377,1.1199352710259765,1.0664423971290042
SB52161_component_46a,334.051608,-7.874680,122.119,334.051504,-7.874475,117.784,1.0888109303085032,1.0368046873590506
SB52161_component_49a,333.397074,-11.363827,116.414,333.396409,-11.363277,114.214,1.0703884045142038,1.019262099784998
SB52161_component_55a,334.736997,-10.295565,96.252,334.736353,-10.295167,112.225,0.9006906686642585,0.8576698498673843
SB52161_component_57a,331.323526,-10.043010,97.042,331.322883,-10.042546,96.094,1.0605203003684218,1.00986533828225
SB52161_component_58a,332.210141,-7.651389,105.511,332.210025,-7.651158,107.825,1.0276229596219313,0.978539314508825
SB52161_component_60a,330.520810,-11.445803,92.314,330.520119,-11.445333,87.064,1.1134852987478103,1.0603005029716377
SB52161_component_61a,330.434385,-8.538616,89.549,330.434205,-8.53846,89.174,1.0545763560182768,1.004205302005901
SB52161_component_63a,332.393826,-11.619338,98.270,332.393053,-11.618855,94.721,1.0895074063038275,1.0374678966973152
SB52161_component_66a,335.021048,-6.825768,85.402,335.020803,-6.825432,88.89,1.0089523527870998,0.9607604953003273
SB52161_component_73a,335.360473,-9.679367,80.061,335.359949,-9.679046,78.783,1.0671955354902738,1.016221735771389
SB52161_component_89a,333.637656,-7.122918,71.452,333.637575,-7.122687,72.246,1.0386186672171533,0.9890098203222865
SB52161_component_90a,335.757694,-8.234844,71.193,335.757312,-8.23461,70.619,1.0586959591835283,1.008128135394965
SB52161_component_95a,331.322774,-11.559081,67.925,331.322058,-11.558617,67.971,1.0494494572016155,0.999323285691807
SB52161_component_96a,332.349256,-7.481351,67.736,332.349114,-7.481135,68.955,1.0315951802315884,0.9823218049602662
SB52161_component_106a,330.872068,-10.810625,59.598,330.871362,-10.810091,59.305,1.0553484886522921,1.004940554299872
SB52161_component_109a,333.636683,-10.809470,57.613,333.636006,-10.809053,57.594,1.0505065397287139,1.0003298774594982
SB52161_component_110a,330.965511,-7.930787,58.563,330.965276,-7.930572,58.828,1.0454294988805155,0.9954953376851464
SB52161_component_123a,332.507268,-11.118459,58.694,332.506555,-11.117948,58.885,1.0467538096307292,0.9967563937189543
SB52161_component_125a,332.162694,-10.305303,50.256,332.162086,-10.304769,50.887,1.03713811608654,0.9875999866134538
SB52161_component_128a,331.973805,-7.668983,55.396,331.973699,-7.668763,55.347,1.0510898452743307,1.0008853218502767
SB52161_component_130a,335.621801,-11.485667,47.859,335.621131,-11.485196,42.959,1.169943764735473,1.1140622723915352
SB52161_component_141a,333.811969,-6.803538,46.388,333.811828,-6.80322,49.676,0.9806511787219744,0.9338111057307603
SB52161_component_143a,335.418395,-6.894010,43.097,335.418085,-6.893702,42.798,1.0574968603496986,1.0069863106236345
SB52161_component_145a,335.911786,-9.687941,49.295,335.911216,-9.687614,47.504,1.0897533044481127,1.0377020496999267
SB52161_component_149a,333.285604,-11.653739,44.526,333.284871,-11.65316,41.643,1.1228641147794487,1.0692313468425065
SB52161_component_159a,333.457049,-7.448788,38.341,333.456905,-7.448555,40.446,0.9955048354531209,0.9479552886137439
SB52161_component_167a,333.418860,-11.674298,36.637,333.418145,-11.673708,24.593,1.56445806709489,1.4897328930019784
SB52161_component_169a,335.854182,-9.284106,35.953,335.853749,-9.283887,30.659,1.2314950163398621,1.172673574317174
SB52161_component_172a,334.074705,-9.840664,36.038,334.074049,-9.840293,27.381,1.3821872230502041,1.3161680800358968
SB52161_component_179a,331.150497,-9.071804,34.526,331.150224,-9.071526,41.327,0.8773399757055526,0.8354344853621725
SB52161_component_183a,333.767184,-7.244649,37.242,333.766917,-7.244442,31.434,1.2441962089859386,1.1847681039585793
SB52161_component_184a,335.534986,-7.098790,33.596,335.534664,-7.098506,27.791,1.2695181874712194,1.208880597005747
SB52161_component_188a,333.478915,-11.644430,37.733,333.478274,-11.64387,36.012,1.1003469242419572,1.0477896731362983
SB52161_component_191a,334.604958,-7.967534,33.419,334.604745,-7.967327,34.789,1.0088044944224157,0.9606196992802816
SB52161_component_195a,332.702947,-9.935898,32.554,332.702446,-9.935479,25.678,1.331369783467199,1.2677778975968605
SB52161_component_199a,332.908832,-10.897616,32.574,332.908148,-10.897106,37.167,0.9203841306241407,0.876422668287886
SB52161_component_200a,333.819515,-9.697055,31.956,333.819003,-9.696527,31.174,1.076503368076301,1.0250849866680454
SB52161_component_201a,332.606486,-11.798048,31.153,332.605817,-11.797651,29.197,1.1205136812823016,1.066993180050337
SB52161_component_205a,334.269605,-8.982887,32.298,334.269229,-8.982663,32.163,1.054568036733545,1.0041973800856066
SB52161_component_206a,335.817192,-7.412136,30.496,335.816841,-7.411912,29.732,1.0771452707223677,1.025696229312424
SB52161_component_209a,332.020794,-6.924047,30.146,332.02066,-6.923776,31.375,1.0090239600975597,0.9608286823409488
SB52161_component_220a,334.340278,-11.651157,28.210,334.339645,-11.6507,23.965,1.2361784226579262,1.1771332812214754
SB52161_component_221a,334.020049,-11.376855,28.345,334.019575,-11.376321,27.911,1.0664894756534258,1.0155494003566512
SB52161_component_227a,331.554888,-10.635151,26.862,331.55421,-10.634563,23.653,1.1926352053386564,1.13566987323886
SB52161_component_233a,333.471440,-11.702927,30.079,333.470861,-11.702332,28.229,1.1189828408095073,1.065535459032288
SB52161_component_239a,334.375144,-6.975247,26.627,334.374977,-6.974912,25.788,1.0843265955781398,1.0325345435363664
SB52161_component_240a,333.457659,-10.547412,26.222,333.457041,-10.546921,28.515,0.9657127364149524,0.9195861869917696
SB52161_component_242a,332.685133,-8.114619,26.131,332.684987,-8.114377,25.647,1.0699783415207729,1.0188716231449615
SB52161_component_249a,333.908969,-11.440845,26.342,333.90833,-11.440335,23.738,1.1653600459621567,1.1096974915306714
SB52161_component_252a,333.725377,-7.647549,25.043,333.725242,-7.647339,22.688,1.159166035139837,1.1037993330208977
SB52161_component_253a,331.338469,-8.056863,25.926,331.33831,-8.056632,25.214,1.0798148560883114,1.0282383039221374
SB52161_component_258a,332.110345,-9.547655,25.450,332.109777,-9.547352,25.756,1.0376834812339484,0.9881193028008796
SB52161_component_264a,331.669624,-7.366171,23.897,331.6695,-7.365954,20.682,1.2134066148798752,1.1554491518775196
SB52161_component_265a,335.932964,-8.818413,25.643,335.932616,-8.818154,25.219,1.0678161495381873,1.0168127066516457
SB52161_component_267a,331.921075,-9.317681,24.174,331.920735,-9.317306,23.992,1.0581264758935236,1.0075858530500563
SB52161_component_269a,335.390591,-10.889298,23.550,335.38994,-10.888863,22.565,1.0960013259759245,1.0436516391340813
SB52161_component_271a,335.190118,-7.015309,22.785,335.189839,-7.015015,22.75,1.0517757394811713,1.0015384548313016
SB52161_component_274a,331.269234,-10.859643,23.208,331.268491,-10.859136,20.365,1.196764849232399,1.1396022677684985
SB52161_component_275a,331.275101,-11.186897,25.317,331.274459,-11.186345,24.254,1.0961863219752124,1.0438277989372806
SB52161_component_279a,330.209410,-9.204952,22.531,330.209051,-9.204785,21.505,1.1002630880399522,1.0477098413080261
SB52161_component_280a,335.793880,-9.004202,23.055,335.793603,-9.003851,22.113,1.094896295623741,1.04259938973345
