BEAM_NUM,BEAM_TIME,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,VIS_TOTAL,VIS_FLAGGED
0,5252338729.509583,78.07250833333,-11.28503888889,212.07535316382058,-27.074010590206367,11.63846137689486,10.469452932705563,63.3764757798976,,
1,5252338729.601157,78.99079166667,-11.29031111111,212.50403726375345,-26.259017376103547,11.672060618002824,10.470644372680812,63.1458547057745,,
2,5252338690.555014,79.9087,-11.29323888889,212.92704319866738,-25.443327099251267,11.706213116794284,10.473350637441383,63.017192583972,,
3,5252338693.083927,80.82645,-11.29383055556,213.3447639620431,-24.626796008410846,11.730363183477504,10.46635635200094,62.8736947045842,,
4,5252338819.054184,81.74425,-11.29206944444,213.75754972439807,-23.809274721030803,11.747506913184708,10.45144443913056,62.7755580069216,,
5,5252338610.79143,82.66232083333,-11.28796944444,214.16577407061754,-22.99061328075452,11.811111878563668,10.473127620748345,62.6576451497188,,
6,5252338521.461049,78.53712083333,-10.50831111111,211.50348026478594,-26.332080395442688,11.69810905863906,10.511816884568136,62.5166519373908,,
7,5252338794.204172,79.45277916667,-10.5124,211.9335165539494,-25.519079702369034,11.733267284220132,10.51391322529902,62.3636119769967,,
8,5252338842.86643,80.36817916667,-10.51415,212.35791997220977,-24.705207247152096,11.775883176288865,10.522593580004461,62.2346673320282,,
9,5252338875.1845,81.28352916667,-10.51356111111,212.77706629317703,-23.890324630104775,11.791111303930933,10.506368272943881,62.1038252202435,,
10,5252338558.094307,82.19904166667,-10.51063888889,213.1913252355232,-23.074289504682074,11.828365391964708,10.50479063566992,62.0165818387788,,
11,5252338833.475399,83.11492083333,-10.50538888889,213.60105033948295,-22.256964607901875,11.898341845661161,10.531459140972553,61.9527331914337,,
12,5252338768.524778,78.08522083333,-9.725938888889,210.50174279495656,-26.3987683964106,11.718250940174652,10.548704253895272,61.885629388075,,
13,5252338751.257302,78.99887916667,-9.731180555556,210.93892570538782,-25.58849061607352,11.743567446626244,10.542208745634516,61.7183546039034,,
14,5252338647.172172,79.91217083333,-9.7341,211.37014486895774,-24.777321871718048,11.8006653294837,10.563314441826169,61.503796378093,,
15,5252338824.488374,80.82529166667,-9.734680555556,211.79576258601713,-23.965131986963335,11.840684386386023,10.56586117251121,61.4417570595665,,
16,5252338717.182045,81.73847083333,-9.732930555556,212.21616753700636,-23.151768966715387,11.866824945531937,10.559296173405851,61.2583471539776,,
17,5252338871.717436,82.65192083333,-9.72885,212.63171928473642,-22.33708940454649,11.902691900613995,10.552543084705249,61.2907848431523,,
18,5252338865.070652,78.54670833333,-8.949469444444,209.9431543850132,-25.651560437944198,11.764577470076928,10.580064853642057,61.0943064092726,,
19,5252338812.160931,79.45810833333,-8.953538888889,210.38127777531236,-24.84314923978908,11.803178624661,10.582539323270977,60.9149360700966,,
20,5252338833.178519,80.36925,-8.955280555556,210.81348349583158,-24.033677212443624,11.856154389051744,10.596252395592396,60.7671018299866,,
21,5252338818.348015,81.28032916667,-8.9547,211.2401500578811,-23.223025074505895,11.88157197397986,10.587041203367376,60.7109401308606,,
22,5252338795.328983,82.19157916667,-8.951788888889,211.66164635574694,-22.411031181124624,11.919586594736016,10.583692698765168,60.5918673069696,,
23,5252338859.77416,83.10319166667,-8.946561111111,212.0783311015978,-21.597577921963484,11.983302122598792,10.602015689170583,60.5540840186293,,
24,5252338910.677786,78.09597083333,-8.167111111111,208.946039556189,-25.708274899569343,11.82053273688936,10.64747933527716,60.3756803490576,,
25,5252338774.226565,79.00572083333,-8.172330555556,209.39118451412259,-24.902661198615682,11.854574371089504,10.645260845868,60.1846497473823,,
26,5252338845.98967,79.9151,-8.175230555556,209.83008241380065,-24.09596400917825,11.86580666859228,10.622569185420625,60.0840133350416,,
27,5252338913.986273,80.82432083333,-8.175811111111,210.26312243978353,-23.288051330585375,11.910166499230488,10.626859331175709,59.9938641015254,,
28,5252338950.537386,81.73359166667,-8.174069444444,210.69067491558297,-22.478790348778723,11.954572805951171,10.630171592618977,59.8960373681851,,
29,5252338887.242694,82.64312916667,-8.170011111111,211.11310920451263,-21.6680414993174,12.01645997348688,10.647355150818397,59.812275750369,,
30,5252338709.380107,78.55470833333,-7.390338888889,208.39971709147548,-24.95585577906494,11.910541387258872,10.710908201522736,59.5119467331221,,
31,5252338850.618577,79.46255,-7.394388888889,208.84540737179293,-24.15198075898885,11.92728473722332,10.696013096549112,59.4329582526203,,
32,5252338919.873463,80.37014166667,-7.396130555556,209.2849328538732,-23.346850933909362,11.954607540356447,10.681436030569488,59.2920358038403,,
33,5252339035.281544,81.27767083333,-7.39555,209.71865055062477,-22.540351489179102,11.994031990456596,10.679843578464395,59.2256142664129,,
34,5252338942.790261,82.18535833333,-7.392661111111,210.14694711158262,-21.73234704949142,12.051300840926004,10.693222697748851,59.1393720967886,,
35,5252339234.324858,83.09342083333,-7.387438888889,210.57015700158587,-20.922685646443945,12.124633564560169,10.718381026640843,59.128279979383,,
