BEAM_NUM,BEAM_TIME,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,VIS_TOTAL,VIS_FLAGGED
0,5216141569.2388525,94.19190833333,-11.28503888889,219.21692154530677,-12.753717041633408,12.568200396494293,10.796410224195768,-76.7085562667145,,
1,5216141088.023068,95.11019166667,-11.29031111111,219.62030430602508,-11.943968662052077,12.487366328147928,10.796594665877567,-77.254014851354,,
2,5216141041.405388,96.0281,-11.29323888889,220.0215494623712,-11.134210831832664,12.430087742378124,10.831258266786577,-77.4096885852818,,
3,5216141583.35186,96.94585,-11.29383055556,220.42094095123878,-10.324284660475664,12.347543786942591,10.832415361765849,-78.12161903242,,
4,5216139849.920348,97.86365,-11.29206944444,220.8187327960697,-9.514027442021431,12.26656987489962,10.801409536685268,-79.2831802827423,,
5,5216142083.520748,98.78172083333,-11.28796944444,221.21520970976596,-8.703278653173683,12.211592618846556,10.841647864393009,-79.369897225603,,
6,5216141601.597435,94.65652083333,-10.50831111111,218.70248698437535,-12.006068366061726,12.580163400018131,10.863286082235865,-75.1763727113294,,
7,5216169433.625239,95.57217916667,-10.5124,219.1063687447637,-11.197348610304635,12.436699509249229,10.823964651652105,-76.0854621015276,,
8,5216141639.530527,96.48757916667,-10.51415,219.5081403369411,-10.388457686172305,12.426149943797796,10.881412097121252,-77.0029092564579,,
9,5216141401.805595,97.40292916667,-10.51356111111,219.9080735332261,-9.579241246282725,12.351160136949732,10.883928621215665,-77.36266956207,,
10,5216141494.259045,98.31844166667,-10.51063888889,220.30644379080417,-8.769543373393564,12.277044803590597,10.884885264695088,-77.9218805514002,,
11,5216142112.896208,99.23432083333,-10.50538888889,220.70352033496653,-7.959215375547705,12.21052965471144,10.889543213384652,-78.53371851571,,
12,5216142173.219988,94.20462083333,-9.725938888889,217.78427446494382,-12.065755048402577,12.6498828021885,10.902875127900876,-73.8392448462915,,
13,5216140868.437558,95.11827916667,-9.731180555556,218.1909189487699,-11.258065894419113,12.557729318710464,10.902865944993444,-74.6340369585793,,
14,5216142012.960668,96.03157083333,-9.7341,218.59521173078272,-10.450217549669816,12.498736372581204,10.918062624076237,-75.1171091002243,,
15,5216141619.504942,96.94469166667,-9.734680555556,218.99740642880423,-9.642060742511626,12.358639114853364,10.875141778129956,-75.9005714325664,,
16,5216141046.666372,97.85787083333,-9.732930555556,219.39779056654322,-8.833427085663685,12.288315501424151,10.878793144328412,-76.425520710196,,
17,5216142359.5688,98.77132083333,-9.72885,219.79663373628375,-8.024158945468486,12.27043284406355,10.949028447052765,-77.7026456349983,,
18,5216142261.377392,94.66610833333,-8.949469444444,217.27501524216285,-11.316373051477223,12.642818998362047,10.954571905545157,-73.3740397216708,,
19,5216141637.262238,95.57750833333,-8.953538888889,217.6819309904507,-10.509581573475048,12.559610081877263,10.967956290208368,-74.103708814262,,
20,5216142271.979357,96.48865,-8.955280555556,218.0865146586339,-9.702472951547243,12.500255310623713,10.987196436799236,-74.6499005873938,,
21,5216142066.05363,97.39972916667,-8.9547,218.48903881731582,-8.894908444342425,12.441749181179004,10.999094110461325,-75.1405686919104,,
22,5216141629.620426,98.31097916667,-8.951788888889,218.88977657770639,-8.086709353419424,12.3399937664667,10.974929971702105,-75.4531020165759,,
23,5216142080.283552,99.22259166667,-8.946561111111,219.28900000008514,-7.2777433236693305,12.288359815598053,11.010840410284848,-76.5834262330497,,
24,5216141128.689741,94.21537083333,-8.167111111111,216.35842933366376,-11.372267177672859,12.712880306172528,11.025499280714172,-72.1635466645875,,
25,5216142016.7379265,95.12512083333,-8.172330555556,216.7680984005683,-10.566531816795408,12.665282629831921,11.023424374763268,-72.6880406642779,,
26,5216169962.990036,96.0345,-8.175230555556,217.17518847882454,-9.76049031648429,12.564664739287092,11.002834172555028,-73.7510349129283,,
27,5216142349.831479,96.94372083333,-8.175811111111,217.57997691599567,-8.953988237932577,12.523954688298108,11.050626696599771,-73.5798172420181,,
28,5216168400.294133,97.85299166667,-8.174069444444,217.98273282467758,-8.146872799100978,12.445453059914016,11.056913759953979,-74.4138398728193,,
29,5216140377.972534,98.76252916667,-8.170011111111,218.38373337260822,-7.3389869029830175,12.374076772878876,11.063743948343628,-75.0187904420055,,
30,5216141202.304607,94.67410833333,-7.390338888889,215.85350068813244,-10.621078383205901,12.741981337965816,11.075025007755972,-71.0763477041536,,
31,5216140536.509129,95.58195,-7.394388888889,216.26321283838584,-9.816111965858473,12.676289538991607,11.070878117334768,-71.5970707374559,,
32,5216140208.733114,96.48954166667,-7.396130555556,216.67039139155096,-9.010678993403634,12.60221475957919,11.094363028967148,-72.185779485608,,
33,5216140310.013905,97.39707083333,-7.39555,217.07528821763194,-8.204641783829283,12.527144439288408,11.100002346977833,-72.9065834036989,,
34,5216140724.193567,98.30475833333,-7.392661111111,217.47819163978505,-7.397844559125326,12.433481496412524,11.095449282793872,-73.8604412018441,,
35,5216168078.333457,99.21282083333,-7.387438888889,217.87935001925766,-6.590117222183514,12.332317516834248,11.067059966877396,-74.2182827325958,,
