BEAM_NUM,BEAM_TIME,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,VIS_TOTAL,VIS_FLAGGED
0,5223142122.904779,174.8363291667,-1.94885,269.22995602726667,56.13177500505179,12.094343145760643,11.273986152520525,88.9117818166425,,
1,5223142713.468662,175.7373916667,-1.94885,270.65133332124924,56.56845874178436,12.081106872335196,11.276463891617029,86.7540292127712,,
2,5223142802.377283,176.63805,-1.94885,272.1050166631607,56.98794304119856,12.067962650812584,11.27558790184471,84.587891377419,,
3,5223142884.879301,177.53855,-1.94885,273.591270508175,57.389696387500756,12.056737609759752,11.269995295813668,82.4054738596843,,
4,5223143810.789741,178.4391083333,-1.94885,275.110194163909,57.77315222247513,12.05697015073404,11.27242277295084,80.1248358015869,,
5,5223142265.511157,179.3399416667,-1.94885,276.6617535281684,58.137725237980064,12.047546623189536,11.260793558965355,77.8736085389878,,
6,5223143310.244488,175.2876708333,-1.169169444444,269.242999598329,57.03255552182788,12.181311486913968,11.33368954233426,89.3631402469724,,
7,5223143092.643273,176.1881708333,-1.169169444444,270.6990931365344,57.46861108782466,12.161079785258172,11.32874150843286,87.1379733582457,,
8,5223142914.067587,177.0884,-1.169169444444,272.1894436434729,57.88710886380879,12.159136743384888,11.33869524410927,85.008338069689,,
9,5223143080.16767,177.9885583333,-1.169169444444,273.7142484186416,58.28745567211946,12.148303507202701,11.336910548643504,82.7210695392107,,
10,5223143471.61389,178.8889,-1.169169444444,275.2736620147873,58.6690603807735,12.146998767819264,11.336332203399312,80.5502847663096,,
11,5223143823.16732,179.7896208333,-1.169169444444,276.8675894807479,59.03128625449052,12.14513327042244,11.326623274363175,78.3057148104558,,
12,5223141985.084736,174.8377083333,-0.3897,267.7991620938725,57.4799580981826,12.216816398035691,11.444675280928127,-87.6081555695687,,
13,5223142706.3845,175.7382583333,-0.3897,269.25613002983056,57.93283947458914,12.202120094526684,11.451207289599,89.7385720770601,,
14,5223142941.348454,176.6384291667,-0.3897,270.74906733165824,58.36836669677992,12.17216199283805,11.437557252483924,86.5713046057217,,
15,5223142101.717794,177.5384291667,-0.3897,272.2783277219558,58.785931263045754,12.162396479602032,11.43367120311426,84.6113841591312,,
16,5223143058.433402,178.4384916667,-0.3897,273.84417252399714,59.1849111634455,12.26945457565398,11.393201040859477,83.3898106414482,,
17,5223141742.447727,179.3388208333,-0.3897,275.4466602863574,59.5646480096276,12.266424503731871,11.388554215187472,81.2652047267244,,
18,5223143051.385646,175.28805,0.3897,267.7755208718138,58.38001993713964,12.301680361485996,11.524038699550644,-86.5042956649705,,
19,5223143153.150774,176.1883791667,0.3897,269.2693810786465,58.83285155893982,12.273667528900463,11.51929206056772,-89.2406114455441,,
20,5223143601.4200735,177.0884416667,0.3897,270.80146300147663,59.2679425350104,12.267281045568096,11.534922306203832,88.1199202946533,,
21,5223143053.169738,177.9884416667,0.3897,272.37213800144383,59.6846360811536,12.236714050927969,11.520253827022499,84.5788995904401,,
22,5223144429.1045885,178.8886,0.3897,273.9816523587135,60.082256956212724,12.2372635691898,11.529045980380872,82.3181544119938,,
23,5223143645.121645,179.7891583333,0.3897,275.63011777449884,60.46011378234194,12.233746598388407,11.521357418305728,79.5477513765838,,
24,5223142863.812159,174.83725,1.169169444444,266.25672200344377,58.809494433998836,12.213175004887823,11.604960298222776,-80.5189036210964,,
25,5223142754.056922,175.7379708333,1.169169444444,267.7497005873133,59.27989894241834,12.186057030640704,11.61937384290126,-83.9458689536626,,
26,5223142722.75058,176.6383,1.169169444444,269.2827584807787,59.73280383824118,12.158983644518845,11.622163730502672,-87.9168209593993,,
27,5223144158.761639,177.5384708333,1.169169444444,270.85649456773774,60.16754708323686,12.14936222348592,11.6343262536345,88.5956862665171,,
28,5223144722.864053,178.4386916667,1.169169444444,272.4713145480555,60.58342328800043,12.247733434151051,11.59119389892827,85.3029422513499,,
29,5223143983.61738,179.3391916667,1.169169444444,274.12748718250924,60.97970816729106,12.230235893386116,11.580897564428543,81.9968195360687,,
30,5223143830.874801,175.2869208333,1.94885,266.18946194603916,59.708811425881485,12.242242848188951,11.673943256769515,-78.6863156969272,,
31,5223143962.908695,176.1877583333,1.94885,267.7215248628729,60.17981894521156,12.208844541200543,11.687421672988092,-82.5770686677629,,
32,5223145490.243004,177.0883083333,1.94885,269.29630317861177,60.63292099424106,12.183732132945227,11.699963443131193,-86.8233979798446,,
33,5223145438.576516,177.9888083333,1.94885,270.91445452606393,61.06740477987513,12.170757820735872,11.714336166262248,88.5196556247411,,
34,5223145438.502657,178.8894791667,1.94885,272.57643777435453,61.48251513131836,12.15720003390498,11.712329425636703,83.51231973605,,
35,5223145572.940989,179.7905416667,1.94885,274.28251354479517,61.877465861863115,12.155267718542737,11.705969304559547,78.7416608798761,,
