Component_ID,RA,DEC,RA_comp,DEC_comp
SB72000_component_2a,201.610963,3.440786,201.611175,3.441048
SB72000_component_14a,203.271153,6.875692,203.270821,6.875547
SB72000_component_59a,203.799724,2.885816,203.799604,2.885974
SB72000_component_127a,204.131214,3.23975,204.131032,3.239874
SB72000_component_178a,206.881406,5.876009,206.88102,5.876057
