Component_ID,RA,DEC,ASKAP_flux,RA_comp,DEC_comp,Comp_flux,Flux_Ratio_AlphaCorr,Flux_Ratio_NOAlphaCorr
SB50428_component_1a,137.606913,-7.027724,741.364013671875,137.60732,-7.02767,2112.7,1.4549743966888804,0.3509083228436953
SB50428_component_5a,137.320526,-5.014513,500.6369934082031,137.32111,-5.01428,53.6,38.727532768648814,9.340242414332147
SB50428_component_9a,141.831421,-6.733045,379.21099853515625,141.83163,-6.73334,2453.1,0.6409547268484954,0.15458440281079297
SB50428_component_10a,141.106754,-4.30469,370.72601318359375,141.10678,-4.30501,1797.0,0.8553949181219285,0.20630273410327976
SB50428_component_12a,137.455297,-3.657514,354.8810119628906,137.45589,-3.65761,1926.5,0.7637925741041744,0.18421023200772937
SB50428_component_14a,141.400712,-6.104063,269.489013671875,141.40065,-6.10411,1060.7,1.0534409055235818,0.2540671383726548
SB50428_component_19a,140.135083,-3.855415,238.5449981689453,140.13538,-3.85566,836.1,1.1829701151362624,0.2853067792954734
SB50428_component_23a,136.714672,-6.350901,195.17799377441406,136.71494,-6.351,800.0,1.0115853816089402,0.2439724922180176
SB50428_component_26a,140.122903,-4.659621,198.3520050048828,140.12289,-4.65949,335.0,2.4550111556907335,0.5920955373280083
SB50428_component_27a,138.75536,-7.027464,185.61000061035156,138.75562,-7.02732,96.2,7.999963071689372,1.9294178857624902
SB50428_component_30a,141.855877,-2.872638,185.16000366210938,141.85596,-2.873,721.2,1.0645183319796696,0.256738773796602
SB50428_component_43a,141.054846,-2.315424,152.5919952392578,141.05507,-2.31567,650.3,0.9729257097725632,0.23464861639129297
SB50428_component_48a,142.438866,-5.551527,127.93399810791016,142.43915,-5.55131,454.0,1.1684006816209356,0.2817929473742514
SB50428_component_69a,137.150188,-2.687587,110.03099822998047,137.15045,-2.68811,541.2,0.8429832536937338,0.20330930936803485
SB50428_component_71a,142.436836,-3.437753,96.6050033569336,142.43718,-3.43792,337.5,1.1868272925813201,0.28623704698350694
SB50428_component_73a,138.71538,-2.752186,101.33999633789062,138.71548,-2.75256,396.6,1.0594729098866273,0.2555219272261488
SB50428_component_86a,137.559889,-4.046232,87.71399688720703,137.56023,-4.04658,275.0,1.3225067257962544,0.3189599886807528
SB50428_component_93a,139.920803,-6.138493,71.53299713134766,139.92117,-6.13876,122.1,2.4291394097729126,0.5858558323615697
SB50428_component_96a,140.368109,-2.163641,69.90699768066406,140.36803,-2.1642,250.7,1.156186779023417,0.27884721851082594
SB50428_component_97a,139.230289,-4.519434,67.36799621582031,139.23117,-4.51918,270.3,1.0334019254380724,0.24923417023980876
SB50428_component_98a,140.67128,-2.682431,68.4000015258789,140.67162,-2.68254,262.4,1.0808214692304214,0.2606707375224044
SB50428_component_102a,141.095214,-5.70912,63.345001220703125,141.09538,-5.70908,184.4,1.424338174666381,0.34351952939643776
SB50428_component_104a,138.608645,-5.274633,59.98899841308594,138.60905,-5.27503,347.2,0.7163966998678575,0.17277937330957932
SB50428_component_109a,141.312398,-2.789591,55.76300048828125,141.31296,-2.78965,66.9,3.456063381881537,0.8335276605124252
SB50428_component_110a,138.228022,-5.378748,55.645999908447266,138.228,-5.37938,149.2,1.5464176921639612,0.3729624658743115
SB50428_component_115a,136.88323,-5.738193,56.48699951171875,136.8838,-5.73809,198.0,1.1828917375632373,0.28528787632181185
SB50428_component_134a,138.440265,-5.255984,46.24399948120117,138.44025,-5.25684,122.2,1.569082807585712,0.3784288009918263
SB50428_component_135a,139.03034,-5.027013,46.83399963378906,139.03099,-5.02723,195.0,0.9958371391266819,0.24017435709635418
SB50428_component_152a,140.68491,-5.625825,41.435001373291016,140.68523,-5.62575,114.1,1.5057171440460253,0.363146374875469
SB50428_component_158a,141.075305,-2.847472,38.71799850463867,141.07562,-2.84757,121.3,1.3234690208374453,0.31919207341004674
SB50428_component_164a,142.565874,-4.648969,37.551998138427734,142.56602,-4.64892,77.5,2.009060570547454,0.48454191146358366
