Component_ID,RA,DEC,ASKAP_flux,RA_comp,DEC_comp,Comp_flux,Flux_Ratio_AlphaCorr,Flux_Ratio_NOAlphaCorr
SB50181_component_13a,132.199189,-0.7889,272.218994140625,132.19992,-0.78874,760.7,1.4837703582742432,0.35785328531697774
SB50181_component_14a,137.177903,-1.391322,263.59698486328125,137.17845,-1.39083,908.3,1.2032969232768462,0.29020916532344077
SB50181_component_29a,134.662738,2.043056,154.2740020751953,134.66301,2.04307,722.9,0.8848633413089534,0.21340987975542305
SB50181_component_44a,136.233829,-0.745174,118.08499908447266,136.23445,-0.74489,321.5,1.5229141974924971,0.3672939318335075
SB50181_component_62a,131.841803,-1.571776,85.16999816894531,131.84254,-1.57176,181.9,1.9414026628974201,0.4682242889991496
SB50181_component_63a,135.088009,-0.988449,96.06600189208984,135.08846,-0.98841,366.7,1.0862267371968821,0.2619743711265063
SB50181_component_67a,134.581396,1.828161,87.70099639892578,134.58151,1.8282,295.4,1.2309933837176723,0.29688895192595055
SB50181_component_71a,132.082435,-1.049246,79.61699676513672,132.08272,-1.04884,51.2,6.447591479330791,1.5550194680690765
SB50181_component_74a,134.457247,1.592072,81.97799682617188,134.45717,1.5926,100.9,3.368742516790747,0.8124677584357965
SB50181_component_80a,133.221978,-1.427079,82.21199798583984,133.22226,-1.42651,187.1,1.8218939663186005,0.4394013788660601
SB50181_component_100a,136.35656,2.164695,65.93800354003906,136.35677,2.16467,214.5,1.2745890382372327,0.307403279906942
SB50181_component_102a,132.632337,-0.033803,59.07099914550781,132.63283,-0.03323,88.0,2.783257106969237,0.6712613539262251
SB50181_component_149a,131.912687,-0.073497,38.24399948120117,131.91377,-0.07288,64.6,2.454666342574785,0.5920123758699872
SB50181_component_153a,135.997346,-1.676553,38.59199905395508,135.99829,-1.67651,174.4,0.9175135295289603,0.22128439824515525
SB50181_component_167a,133.473946,-0.227607,35.23500061035156,133.47485,-0.2271,109.5,1.3342027956243872,0.3217808274917951
SB50181_component_181a,131.505815,0.863864,34.435001373291016,131.50644,0.8641,104.7,1.3636882707601619,0.32889208570478523
SB50181_component_183a,134.548654,-2.463709,31.68899917602539,134.54926,-2.46291,54.1,2.4286947848129143,0.585748598447789
SB50181_component_192a,135.782512,2.197945,31.177000045776367,135.78258,2.19788,37.0,3.4937697613462153,0.8426216228588207
SB50181_component_209a,133.581407,1.385641,28.42300033569336,133.58141,1.38521,65.0,1.813085337213402,0.4372769282414363
SB50181_component_210a,136.090233,-1.535621,27.566999435424805,136.09106,-1.53569,45.8,2.495661627443637,0.601899550991808
SB50181_component_217a,134.180945,1.201801,27.249000549316406,134.18111,1.20188,70.1,1.6117372445011555,0.3887161276649987
SB50181_component_222a,135.791836,-0.754028,28.74799919128418,135.7926,-0.75364,93.4,1.2762108421189557,0.30779442388955225
SB50181_component_238a,135.888076,-2.548037,27.889999389648438,135.88948,-2.5474,106.9,1.081763893441441,0.2608980298376842
SB50181_component_246a,131.401832,0.181729,27.459999084472656,131.40308,0.18237,57.5,1.9801329739237803,0.47756520146908965
SB50181_component_254a,131.688978,-0.306307,24.68600082397461,131.69,-0.30548,59.7,1.7145023714692518,0.41350085132285774
SB50181_component_259a,133.909605,0.15625,27.31399917602539,133.91006,0.15649,68.2,1.6605906926900962,0.400498521642601
SB50181_component_262a,134.740234,-0.263932,22.888999938964844,134.74129,-0.26352,17.3,5.4858306548817515,1.3230635802869852
SB50181_component_264a,134.642234,0.832641,24.527000427246094,134.64229,0.83259,42.7,2.381651680885058,0.574402820310213
SB50181_component_266a,135.561815,1.80149,22.441999435424805,135.56229,1.80147,43.3,2.1489946430212292,0.5182909800329054
SB50181_component_275a,135.740661,-0.339779,22.711999893188477,135.7415,-0.3394,71.1,1.32448626465029,0.31943741059336817
SB50181_component_286a,133.484797,2.364696,23.902000427246094,133.48483,2.36467,120.3,0.8238161558005341,0.1986866203428603
SB50181_component_291a,133.683311,-1.567485,22.415000915527344,133.68362,-1.56685,48.5,1.9162788419010983,0.4621649673304607
SB50181_component_294a,135.485453,1.729432,22.777000427246094,135.48576,1.72944,56.1,1.6834311181288117,0.40600713774057207
SB50181_component_295a,131.59493,-1.229811,20.155000686645508,131.59537,-1.22967,39.7,2.1050091727943774,0.5076826369432117
SB50181_component_298a,132.204663,-2.368906,19.701000213623047,132.20558,-2.36886,43.3,1.88652281375635,0.45498845758944684
SB50181_component_302a,136.618525,-1.462651,20.445999145507812,136.61934,-1.46259,66.7,1.270996008069735,0.30653671882320555
SB50181_component_303a,132.80446,-0.639521,20.023000717163086,132.80511,-0.63847,34.5,2.4064217819155798,0.5803768323815387
SB50181_component_310a,134.449,1.796606,19.270000457763672,134.44917,1.79667,112.2,0.7121156826724003,0.1717468846503001
SB50181_component_311a,136.664544,0.042971,19.722000122070312,136.66508,0.04324,67.7,1.207880501456502,0.2913146251413635
SB50181_component_316a,135.896577,-0.426011,19.607999801635742,135.89755,-0.42501,48.3,1.683246984982448,0.40596272881233425
SB50181_component_320a,136.234211,-2.076479,18.562999725341797,136.23529,-2.0754,43.6,1.7653196324794143,0.4257568744344449
SB50181_component_325a,133.505072,0.161197,18.35300064086914,133.50566,0.16157,97.4,0.7812855733732033,0.18842916469064824
SB50181_component_326a,136.552481,-2.017151,18.413000106811523,136.55357,-2.01699,68.9,1.108069538205469,0.26724238181148796
SB50181_component_330a,131.708321,1.550953,18.80699920654297,131.70872,1.55072,98.2,0.7940899517553944,0.1915173035289508
SB50181_component_339a,132.776146,2.277099,17.833999633789062,132.77609,2.2771,62.6,1.1812344442791125,0.28488817306372305
