Component_ID,RA,DEC,RA_comp,DEC_comp
SB72947_component_40a,99.28174,-10.881342,99.281995,-10.881139
SB72947_component_62a,102.687832,-8.666727,102.68823,-8.666717
SB72947_component_82a,99.742533,-8.753958,99.742705,-8.753975
