Component_ID,RA,DEC,RA_comp,DEC_comp
SB71738_component_2a,201.61096,3.440785,201.611175,3.441048
SB71738_component_7a,202.974952,6.139833,202.974571,6.139831
SB71738_component_14a,203.271151,6.875676,203.270821,6.875547
SB71738_component_130a,204.1312,3.239731,204.131032,3.239874
SB71738_component_182a,206.881389,5.876009,206.88102,5.876057
