BEAM_NUM,BEAM_TIME,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,VIS_TOTAL,VIS_FLAGGED
0,5260344853.459422,-179.7919,2.720561111111,274.38662389096544,62.75340073062458,12.092010631302095,11.99349393412302,51.2348969235212,,
1,5260344901.839484,-178.89035,2.723161111111,276.1868165058897,63.12809485888401,12.076210033239528,11.92138502294221,46.4395419089576,,
2,5260346125.426137,-177.9891916667,2.7246,278.0321790076559,63.47879908091125,12.169983486864888,11.925031122601345,42.9445747447665,,
3,5260346098.593441,-177.0881916667,2.724888888889,279.92179291386253,63.80467673625735,12.217049977185143,11.896347666037789,41.1001685881307,,
4,5260347106.158044,-176.1871291667,2.724030555556,281.85435473257064,64.10487691513919,12.24500714760726,11.85558867189054,41.8717124414762,,
5,5260347232.939295,-175.2858083333,2.722011111111,283.82812701956533,64.37853238315124,12.275186480740224,11.81653601727888,41.8557847027314,,
6,5260344785.019994,-179.3425583333,3.501680555556,274.551592767935,63.65113535970957,12.169881060933744,11.97419472970056,17.6984919379133,,
7,5260345777.828724,-178.4405708333,3.503711111111,276.41116417717666,64.02307789508221,12.21105179866842,11.949318350190072,24.0813615236724,,
8,5260345858.825075,-177.53885,3.504569444444,278.3189646616056,64.37024276138678,12.240974795664817,11.917487601027863,27.4245355196316,,
9,5260346116.125676,-176.6371791667,3.504280555556,280.2738703674673,64.69173211543821,12.271720088203127,11.878555824504863,29.697554608552,,
10,5260347080.570011,-175.73535,3.502838888889,282.27434076827274,64.98661864240471,12.298919282394191,11.83421089478178,31.8127023072046,,
11,5260361352.949514,-174.8331416667,3.500238888889,284.31841029776984,65.25399018889615,12.339447097479084,11.803827061237536,33.20737492731,,
12,5260344635.627159,-179.7960291667,4.279711111111,272.8553518418395,64.15445542706958,12.28046136952014,11.969876976437664,5.2040494910303,,
13,5260344356.7242565,-178.8929791667,4.282311111111,274.72652954902685,64.54820488378867,12.291755863852405,11.946628182613896,11.6138757121703,,
14,5260345857.3939495,-177.9903083333,4.28375,276.6500683912172,64.9173153472955,12.30287339658582,11.903504252156532,17.9940309067629,,
15,5260345949.39733,-177.0878083333,4.284038888889,278.625104585911,65.26080640833814,12.280573728129527,11.837656176239124,19.4489910404103,,
16,5260346213.273179,-176.1852583333,4.283169444444,280.65036063752007,65.57767861821499,12.309989530068865,11.812942385303437,22.7505161806396,,
17,5260346333.240798,-175.2824291667,4.28115,282.72407096690034,65.86695400173053,12.400566975250992,11.82731690970018,25.5931304447945,,
18,5260344911.590639,-179.3467,5.06055,272.97630294267384,65.0531069174828,12.360664494868212,11.923233580927729,-6.28931485861449,,
19,5260346235.188818,-178.4428708333,5.062569444444,274.91263068653336,65.44479147463775,12.39460871646168,11.904088620235717,11.5069111438217,,
20,5260346122.865204,-177.5393083333,5.063438888889,276.9051277808016,65.8109939816195,12.419492493622247,11.832124716289764,26.0300707531868,,
21,5260344917.088476,-176.6358,5.06315,278.95280336914357,66.15063483386396,12.437265928486248,11.83310296032402,17.4129047163842,,
22,5260346344.937897,-175.7321291667,5.0617,281.0541344609454,66.46263635538729,12.426895976537807,11.791519077833172,20.2628849090279,,
23,5260346518.053784,-174.8280791667,5.0591,283.2070115021488,66.74594139536404,12.496121582572979,11.790718349173055,22.0575903357203,,
24,5260345308.67975,-179.8020208333,5.838561111111,271.15876530178343,65.53662385390682,12.270278687790997,11.946668215979447,0.875016745626208,,
25,5260345270.112065,-178.8967916667,5.841169444444,273.1044884350679,65.9515111562779,12.286577789128296,11.932209439459776,7.76271218754829,,
26,5260346416.677732,-177.99195,5.842619444444,275.1112048242479,66.34111308435956,12.272267299644863,11.882969194034521,13.8770297523031,,
27,5260346267.153637,-177.0872708333,5.842911111111,277.17832117643053,66.70428650154868,12.328212304551636,11.878295785278409,18.3219950537359,,
28,5260345444.116428,-176.1825291667,5.842038888889,279.3046816025575,67.03986700281575,12.385369150410169,11.864626368152615,21.8396890576827,,
29,5260345654.0173645,-175.2775208333,5.840011111111,281.48844195283544,67.34669271410516,12.413921463950256,11.820701292305795,24.6753262283273,,
30,5260345002.904198,-179.3523708333,6.619688888889,271.22366229496834,66.43621535641707,12.3876208661823,11.906283137100768,1.56665560634357,,
31,5260346216.573257,-178.4460208333,6.621719444444,273.2407937741299,66.84988675449466,12.39889541473422,11.88947812826988,6.62233831046728,,
32,5260346453.54743,-177.5399416667,6.622588888889,275.3237856884408,67.23734727424782,12.41016502458582,11.862346012596,12.3999843116511,,
33,5260344959.747916,-176.6339083333,6.6223,277.4719117689838,67.59735245620409,12.43729516024602,11.840596142198653,15.0581873711803,,
34,5260345269.759862,-175.7277208333,6.62085,279.6837210579649,67.9286283809895,12.481064985672072,11.82390129410976,18.2421982391878,,
35,5260345476.022573,-174.82115,6.618238888889,281.95709109981516,68.22991553970967,12.454735511658132,11.755888533714673,20.5831425255454,,
