Component_ID,RA,DEC,RA_comp,DEC_comp
SB83883_component_11a,200.653814,-9.627157,200.653803,-9.627167
SB83883_component_24a,201.305092,-11.294181,201.305082,-11.294189
SB83883_component_31a,201.290095,-8.080106,201.290065,-8.080109
