Component_ID,RA,DEC,ASKAP_flux,RA_comp,DEC_comp,Comp_flux,Flux_Ratio_AlphaCorr,Flux_Ratio_NOAlphaCorr
SB51572_component_6a,174.771819,1.173378,503.649,174.77194883404547,1.17312518493251,223.63020438279,0.8926695270096675,2.2521509927804986
SB51572_component_7a,173.262392,0.263803,378.705,173.26264472407962,0.26362930474533,296.87066031579,0.5056231510983032,1.275656496904834
SB51572_component_10a,171.929952,-1.122581,286.931,171.93018566877723,-1.12270687791906,90.43428664327,1.2575856121372868,3.172812109279931
SB51572_component_13a,171.760155,2.519362,252.746,171.76037476062046,2.5190757641045898,103.72946939473,0.9657736325224469,2.4365882103905414
SB51572_component_16a,170.091343,-1.805666,228.839,170.09153598306875,-1.80575569687327,67.10591126970999,1.351644486507619,3.4101169358517307
SB51572_component_39a,170.980814,-0.317071,118.283,170.9810502693114,-0.3171573062194799,41.58945983360999,1.127281153546123,2.844061875402353
SB51572_component_43a,171.022666,-0.583310,114.695,171.02287537930152,-0.583340325209,53.17207974696,0.8549762341721784,2.1570531045737713
SB51572_component_46a,170.668141,-1.457452,105.661,170.66833563713223,-1.4575487841050698,27.80301747533,1.506315699026319,3.8003430097667428
SB51572_component_50a,174.204654,0.169134,96.758,174.2049732813121,0.1689138791411199,38.64441195012,0.9924151830688255,2.503803224118224
SB51572_component_57a,173.317676,-2.039589,88.435,173.31776884405411,-2.03975895409867,21.62075351067,1.6212371550087572,4.090282862479813
SB51572_component_61a,171.391556,-1.797658,79.249,171.391762809032,-1.79773253540303,22.31187597374,1.4078322587907341,3.5518752722804954
SB51572_component_68a,170.848268,-0.676498,77.510,170.84845824200244,-0.6766140820824,24.84662351156,1.236469975523158,3.1195386407400023
SB51572_component_80a,169.772517,0.127247,76.921,169.77320482627903,0.12695678276876,18.08643742238,1.6857186190313975,4.252965679379596
SB51572_component_82a,174.594117,-0.138573,66.202,174.59440134601192,-0.13881125993519,67.58713976403001,0.3882399930735311,0.9795059194713359
SB51572_component_91a,171.515714,-0.322145,62.086,171.51593745090074,-0.3222411053795,35.732814654660004,0.6886834544944646,1.737506522651147
SB51572_component_94a,169.747917,0.298552,61.584,169.74813132344937,0.2984144016125399,18.02466919427,1.354234251751908,3.416650756251686
SB51572_component_97a,173.291782,0.997450,61.528,173.2919054188404,0.99717717118421,21.54749114095,1.1317989646019624,2.855460038268613
SB51572_component_102a,171.979495,-2.119040,55.974,171.9796261873225,-2.11916832772964,16.37185207137,1.3551324019379734,3.4189167346143496
SB51572_component_103a,173.186885,1.196499,55.946,173.18698097667487,1.1962520334389,15.49640173174,1.43097278241628,3.6102574077515195
