Component_ID,RA,DEC,ASKAP_flux,RA_comp,DEC_comp,Comp_flux,Flux_Ratio_AlphaCorr,Flux_Ratio_NOAlphaCorr
SB50049_component_12a,131.692054,2.201119,261.175,131.691682,2.201202,264.471,1.0370723268966118,0.9875373397951713
SB50049_component_13a,128.630414,-0.042094,260.243,128.630073,-0.042021,270.868,1.0089668436599004,0.9607742940273838
SB50049_component_18a,129.949460,-1.371770,205.122,129.949124,-1.371631,204.72,1.0522222398693724,1.0019636284610918
SB50049_component_22a,130.884928,-1.706774,185.237,130.884602,-1.706597,180.265,1.079125225731544,1.0275816132456037
SB50049_component_25a,131.464653,0.753398,182.006,131.464305,0.75352,186.59,1.0243605688119275,0.975432749365462
SB50049_component_44a,126.321020,-2.078721,114.838,126.320713,-2.078568,95.908,1.2574371758419887,1.197376625896937
SB50049_component_61a,128.342695,1.360809,93.380,128.342327,1.36083,92.502,1.060127875162663,1.0094916569740975
SB50049_component_83a,129.835577,-1.615569,79.776,129.835297,-1.615397,80.382,1.042242969892205,0.9924610108800788
SB50049_component_86a,129.983464,1.783079,75.443,129.983109,1.783039,78.89,1.0042746917579783,0.956306259265522
SB50049_component_89a,129.209931,2.366995,72.924,129.209614,2.367007,70.902,1.0801088833896677,1.0285182872284875
SB50049_component_90a,131.712522,1.504524,72.642,131.7122,1.504695,72.683,1.0495677025038805,0.999435883095299
SB50049_component_93a,126.048963,-0.719544,68.605,126.048627,-0.719362,73.208,0.9841306722561374,0.937124403848399
SB50049_component_96a,130.449516,0.357394,65.235,130.44912,0.357555,69.298,0.9885883543634663,0.9413691680907322
SB50049_component_98a,127.528887,0.562251,63.889,127.528648,0.562399,67.665,0.9915566328241824,0.9441956689420652
SB50049_component_101a,131.477627,-0.039355,62.520,131.477302,-0.039249,63.832,1.0285751802645107,0.9794460530417921
SB50049_component_110a,129.644055,0.035535,59.347,129.643652,0.03566,61.395,1.01512912301302,0.9666422366979446
SB50049_component_113a,130.796103,-0.440649,60.156,130.795735,-0.440531,63.205,0.9995005150524398,0.951760117553682
SB50049_component_116a,129.667977,-2.105916,65.722,129.667664,-2.105818,64.56,1.0690616983301167,1.017998762733431
SB50049_component_119a,131.161173,0.645236,56.335,131.160822,0.645402,57.275,1.0329248214687141,0.9835879368742498
SB50049_component_120a,127.182108,0.762383,55.389,127.1819,0.762531,48.858,1.1905382655376333,1.1336730922052651
SB50049_component_121a,127.130765,0.156342,56.393,127.130458,0.156489,58.417,1.0137747750182295,0.9653525781261701
SB50049_component_126a,130.061064,-2.453294,53.387,130.060739,-2.453112,51.088,1.0974181643437098,1.0450008032727383
SB50049_component_127a,127.661665,0.257116,52.902,127.661348,0.257257,54.853,1.0128082490104349,0.9644322175131004
SB50049_component_128a,126.978109,-1.365383,54.295,126.977769,-1.365262,54.21,1.0518067063713659,1.0015679426110553
SB50049_component_132a,128.712960,-0.755170,51.161,128.712591,-0.755079,52.264,1.0279971095966607,0.9788955934887437
SB50049_component_134a,130.964411,2.029103,52.869,130.964088,2.029216,52.835,1.0508358967664744,1.0006435030037129
SB50049_component_136a,126.447749,0.318846,47.901,126.447454,0.318987,40.577,1.239710198433482,1.1804963643581956
