Component_ID,RA,DEC,RA_comp,DEC_comp
SB74538_component_23a,151.957504,7.142967,151.957566,7.143316
SB74538_component_34a,151.656892,5.164621,151.656711,5.164994
SB74538_component_52a,147.514461,6.25071,147.514448,6.25106
